"PUMA_CODE","STATE_NAME","STATE_ABBR","STATE_FIPS","PUMA_NAME","METRO_STATUS","POP10","POP17","ALAND_SQMI","AWATER_SQMI","INTPTLAT","INTPTLONG","DENSITY","URBAN_STATUS"
"3905600","Ohio","OH","39","Clermont County (West) PUMA","In metropolitan area: Not in central/principal city",128369,131909,112.882,1.33,39.099055,-84.254539,1137.19636434507,"Suburban"
"3905700","Ohio","OH","39","Clermont (East) & Brown Counties PUMA","In metropolitan area: Not in central/principal city",113840,113990,829.234,9.772,38.970399,-83.967109,137.283324128051,"Suburban"
"4000100","Oklahoma","OK","40","Northeast Oklahoma PUMA","Metropolitan status indeterminable (mixed)",166839,166655,3624.511,146.059,36.574914,-95.186768,46.0307611150856,"Rural"
"4000200","Oklahoma","OK","40","Cherokee, Sequoyah & Adair Counties PUMA","Metropolitan status indeterminable (mixed)",112061,111927,1996.156,71.34,35.753909,-94.821193,56.1383980009578,"Rural"
"4000300","Oklahoma","OK","40","Southeast Oklahoma PUMA","Metropolitan status indeterminable (mixed)",180072,176964,8209.475,256.069,34.589498,-95.134984,21.9346547739045,"Rural"
"4000400","Oklahoma","OK","40","Southwest Oklahoma PUMA","Not in metropolitan area",109917,110626,7029.321,49.143,35.19697,-99.351524,15.6369299396058,"Rural"
"4000500","Oklahoma","OK","40","Panhandle & Northwest Oklahoma PUMA","Not in metropolitan area",115029,114864,16138.431,73.588,36.5304,-99.755553,7.12764456470397,"Rural"
"4000601","Oklahoma","OK","40","Comanche County (Central)--Lawton City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",106286,104813,536.006,1.46,34.585203,-98.428614,198.292556426607,"Rural"
"4000602","Oklahoma","OK","40","Stephens, Caddo, Comanche (North), Tillman, Jefferson & Cotton Counties PUMA","Metropolitan status indeterminable (mixed)",113117,111919,4944.434,78.597,34.26046,-97.962766,22.8776438314274,"Rural"
"4000701","Oklahoma","OK","40","Carter, Garvin, Murray, Love & Pontotoc (West) Counties PUMA","Not in metropolitan area",104837,106784,2934.19,51.937,34.420495,-97.257802,35.7294517396624,"Rural"
"4000702","Oklahoma","OK","40","Bryan, Pontotoc (East), Marshall, Atoka, Johnston & Coal Counties--Ada City PUMA","Not in metropolitan area",120019,123255,3751.684,132.735,34.294845,-96.355446,31.9907007093348,"Rural"
"4000800","Oklahoma","OK","40","Canadian County--Oklahoma City (West) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",115541,132847,896.626,8.975,35.543416,-97.979836,128.861978126889,"Rural"
"4000900","Oklahoma","OK","40","Cleveland County--Norman, Oklahoma City (South) & Moore Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",255755,274194,538.766,19.32,35.203117,-97.328332,474.705159568347,"Rural"
"4001001","Oklahoma","OK","40","Oklahoma County (Southwest)--Oklahoma City (West Central) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",104433,110483,56.821,0.223,35.431791,-97.610405,1837.92963868992,"Rural"
"4001002","Oklahoma","OK","40","Oklahoma County (Northwest)--Oklahoma City (Northwest Central) & Bethany Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",146562,159961,91.29,4.698,35.611733,-97.617727,1605.45514295103,"Rural"
"4001003","Oklahoma","OK","40","Oklahoma County (Northeast)--Edmond & Oklahoma City (North Central) Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",131389,149261,171.666,3.775,35.675947,-97.380651,765.375787867137,"Rural"
"4001004","Oklahoma","OK","40","Oklahoma County (East)--Midwest, Del & Oklahoma City (Northeast) Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",112715,120166,231.063,0.606,35.529381,-97.287241,487.810683666359,"Rural"
"4001005","Oklahoma","OK","40","Oklahoma County (Southeast)--Oklahoma City (East Central) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",117082,124190,103.434,0.119,35.413356,-97.3641,1131.9488756115,"Rural"
"4001006","Oklahoma","OK","40","Oklahoma County (Central)--Oklahoma City (Central) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",106452,110189,54.544,0.133,35.543985,-97.505153,1951.67204458786,"Rural"
"4001101","Oklahoma","OK","40","Grady, McClain & Pottawatomie (South) Counties PUMA","Metropolitan status indeterminable (mixed)",105245,110696,2173.224,17.088,35.034531,-97.558883,48.4280497546502,"Rural"
"4001102","Oklahoma","OK","40","Pottawatomie (North), Logan & Lincoln Counties--Shawnee City PUMA","Metropolitan status indeterminable (mixed)",127255,133264,1981.794,20.953,35.741573,-97.099627,64.2120220365992,"Rural"
"4001201","Oklahoma","OK","40","Tulsa County (Central)--Tulsa City (Central) PUMA","In metropolitan area: In central/principal city",197395,198944,56.43,1.133,36.100224,-95.928972,3498.05068226121,"Urban"
"4001202","Oklahoma","OK","40","Tulsa County (Southeast)--Tulsa (Southeast) & Broken Arrow (West) Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",192711,207796,104.78,3.823,36.041618,-95.826978,1839.19641152892,"Rural"
"4001203","Oklahoma","OK","40","Tulsa County (North)--Tulsa (North) & Owasso Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",115454,122885,191.392,1.421,36.300059,-95.910954,603.233154990804,"Rural"
"4001204","Oklahoma","OK","40","Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",161967,174479,607.928,31.335,36.114813,-96.087151,266.424642391862,"Rural"
"4001301","Oklahoma","OK","40","Rogers (Central) & Wagoner (West) Counties--Claremore City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",112923,119549,479.222,6.4,36.142902,-95.658964,235.638180217102,"Rural"
"4001302","Oklahoma","OK","40","Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties PUMA","Metropolitan status indeterminable (mixed)",151698,148777,2451.263,153.114,35.605064,-95.61541,61.8856483372041,"Rural"
"4001400","Oklahoma","OK","40","Garfield, Kay & Noble Counties--Enid City PUMA","Not in metropolitan area",118703,119066,2710.09,37.477,36.533096,-97.414552,43.800390392939,"Rural"
"4001501","Oklahoma","OK","40","Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City PUMA","Metropolitan status indeterminable (mixed)",149651,152640,3350.731,48.281,35.510352,-96.51477,44.6621946076841,"Rural"
"4001601","Oklahoma","OK","40","Washington, Osage (North & West), Pawnee & Creek (Northwest) Counties PUMA","Metropolitan status indeterminable (mixed)",100243,99057,3179.647,84.147,36.579116,-96.418208,31.526455609695,"Rural"
"4100100","Oregon","OR","41","Umatilla, Union, Baker & Wallowa Counties PUMA","Not in metropolitan area",124779,125361,11466.661,43.321,45.301895,-117.902743,10.8818949125643,"Rural"
"4100200","Oregon","OR","41","North Central Oregon--The Dalles City PUMA","Not in metropolitan area",113952,116783,17966.742,87.065,44.796361,-120.106597,6.34238528053667,"Rural"
"4100300","Oregon","OR","41","Klamath, Malheur, Lake & Harney Counties PUMA","Not in metropolitan area",113010,111552,34100.738,549.181,42.988878,-119.394812,3.31400452389036,"Rural"
"4100400","Oregon","OR","41","Deschutes County PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",157733,175271,3018.186,36.582,43.915118,-121.225575,52.2608613253126,"Rural"
"4100500","Oregon","OR","41","Columbia, Lincoln, Clatsop & Tillamook Counties PUMA","Metropolitan status indeterminable (mixed)",157674,161560,3568.752,730.509,45.42371,-123.666808,44.1818316318982,"Rural"
"4100600","Oregon","OR","41","Linn & Benton Counties PUMA","Metropolitan status indeterminable (mixed)",202251,209338,2966.071,21.503,44.492901,-122.745822,68.1881856503098,"Rural"
"4100703","Oregon","OR","41","Lane County (West Central)--Eugene City (West & South) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",142064,149157,51.419,0.087,44.056464,-123.124958,2762.86975631576,"Suburban"
"4100704","Oregon","OR","41","Lane County (East Central)--Eugene (Northeast) & Springfield Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",104280,107517,47.956,1.122,44.059228,-122.988504,2174.49328551172,"Suburban"
"4100705","Oregon","OR","41","Lane County (Outside Eugene & Springfield Cities) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",105371,106879,4453.745,167.538,43.928276,-122.897678,23.658965656992,"Rural"
"4100800","Oregon","OR","41","Josephine, Coos & Curry Counties PUMA","Metropolitan status indeterminable (mixed)",168120,169797,4863.3,573.254,42.685674,-123.983326,34.5691197335143,"Rural"
"4100901","Oregon","OR","41","Jackson County (Central)--Medford & Central Point Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",103186,108445,73.263,0.746,42.363587,-122.902167,1408.43263311631,"Rural"
"4100902","Oregon","OR","41","Jackson County (Outside Medford & Central Point Cities)--Ashland City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",100020,103496,2710.285,17.354,42.411782,-122.675797,36.9038680433977,"Rural"
"4101000","Oregon","OR","41","Douglas County PUMA","Not in metropolitan area",107667,107680,5036.075,97.692,43.285904,-123.15438,21.3791494368134,"Rural"
"4101103","Oregon","OR","41","Marion County (West Central)--Salem (North), Keizer Cities & Hayesville PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",102870,106589,27.341,0.388,44.974291,-122.991619,3762.48125525767,"Suburban"
"4101104","Oregon","OR","41","Marion County (West Central)--Salem City (South) & Four Corners PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",102106,108894,47.733,0.904,44.899473,-123.042873,2139.10711666981,"Suburban"
"4101105","Oregon","OR","41","Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",110359,115086,1107.251,8.887,44.899791,-122.550269,99.6693613281903,"Rural"
"4101200","Oregon","OR","41","Yamhill & Polk Counties PUMA","Metropolitan status indeterminable (mixed)",174596,181845,1456.647,5.61,45.066826,-123.364394,119.86157250178,"Rural"
"4101301","Oregon","OR","41","Portland City (North & Northeast) PUMA","In metropolitan area: In central/principal city",109997,122172,30.042,7.152,45.592262,-122.702219,3661.44064975701,"Urban"
"4101302","Oregon","OR","41","Portland City (East) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",121557,129401,29.185,2.463,45.544512,-122.55419,4165.05053966079,"Suburban"
"4101303","Oregon","OR","41","Portland City (Southeast) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",107779,115192,16.505,0.962,45.482371,-122.610563,6530.08179339594,"Suburban"
"4101305","Oregon","OR","41","Portland City (Central East) PUMA","In metropolitan area: In central/principal city",110888,119785,15.15,0.28,45.530104,-122.618752,7319.3399339934,"Urban"
"4101314","Oregon","OR","41","Portland City (Northwest & Southwest) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",127843,138063,99.659,7.181,45.602931,-122.803908,1282.80436287741,"Rural"
"4101316","Oregon","OR","41","Multnomah County (East)--Gresham & Troutdale Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",157270,163824,240.756,16.269,45.530815,-122.155527,653.23397963083,"Rural"
"4101317","Oregon","OR","41","Clackamas County (South & East)--Damascus City PUMA","In metropolitan area: Not in central/principal city",102194,107658,1718.936,7.369,45.122146,-122.186826,59.4518934969074,"Suburban"
"4101318","Oregon","OR","41","Clackamas County (Northwest)--Oregon City, Milwaukie & Happy Valley Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",164682,176929,65,1.381,45.387627,-122.581109,2533.56923076923,"Suburban"
"4101319","Oregon","OR","41","Clackamas County (Northwest)--Lake Oswego, West Linn, Wilsonville & Canby Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",109116,115266,86.386,3.539,45.326813,-122.734763,1263.12133910587,"Rural"
"4101320","Oregon","OR","41","Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",109989,116900,43.154,0.004,45.386992,-122.799623,2548.75561940956,"Suburban"
"4101321","Oregon","OR","41","Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",102784,110571,554.216,2.15,45.596875,-123.170155,185.458377239199,"Rural"
"4101322","Oregon","OR","41","Washington County (Central)--Hillsboro City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",105194,116124,81.633,0.026,45.454786,-122.931503,1288.62102336065,"Rural"
"4101323","Oregon","OR","41","Washington County (Central)--Beaverton City (West) & Aloha PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",107680,116048,21.343,0,45.478268,-122.85924,5045.21388745725,"Suburban"
"4101324","Oregon","OR","41","Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",104063,111944,23.884,0.01,45.491656,-122.789174,4357.01725004187,"Suburban"
"4200101","Pennsylvania","PA","42","Erie City, Lawrence Park Township & Wesleyville Borough PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",109109,106249,21.446,1.948,42.121667,-80.067926,5087.61540613634,"Suburban"
"4200102","Pennsylvania","PA","42","Erie County (Outer) PUMA","In metropolitan area: Not in central/principal city",171457,171739,777.708,757.129,42.209379,-80.130213,220.464493100238,"Suburban"
"4200200","Pennsylvania","PA","42","Crawford & Warren Counties PUMA","Not in metropolitan area",130580,127317,1896.433,39.644,41.748153,-79.732991,68.855583086774,"Rural"
"4200300","Pennsylvania","PA","42","Clearfield, McKean, Elk, Potter & Cameron Counties PUMA","Not in metropolitan area",179580,175346,4428.832,21.615,41.500749,-78.322815,40.5479367923642,"Rural"
"4200400","Pennsylvania","PA","42","Bradford, Tioga & Sullivan Counties PUMA","Not in metropolitan area",111031,109298,2731.126,19.353,41.720768,-76.829692,40.6539280868038,"Rural"
"4200500","Pennsylvania","PA","42","Pike, Wayne & Susquehanna Counties PUMA","Metropolitan status indeterminable (mixed)",153547,149330,2093.999,55.607,41.632867,-75.421035,73.3271601371347,"Rural"
"4200600","Pennsylvania","PA","42","Monroe County PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",169842,167378,608.286,8.973,41.056233,-75.329037,279.214053915428,"Rural"
"4200701","Pennsylvania","PA","42","Lackawanna County--Scranton City, Dunmore, Old Forge, Taylor & Moosic Boroughs PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",110441,109845,49.32,0.353,41.397331,-75.670159,2239.27412814274,"Suburban"
"4200702","Pennsylvania","PA","42","Lackawanna (Outside Greater Scranton City) & Wyoming Counties PUMA","In metropolitan area: Not in central/principal city",132272,129929,807.081,13.209,41.477177,-75.803271,163.889374176817,"Suburban"
"4200801","Pennsylvania","PA","42","Luzerne County (East)--Kingston Borough PUMA","In metropolitan area: Not in central/principal city",128489,127720,316.362,5.458,41.206842,-75.811568,406.14549155714,"Suburban"
"4200802","Pennsylvania","PA","42","Luzerne County (South Central)--Wilkes-Barre & Hazleton Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",127701,126506,200.016,2.159,41.060469,-75.988822,638.453923686105,"Rural"
"4200803","Pennsylvania","PA","42","Columbia & Luzerne (West) Counties--Bloomsburg Town & Berwick Borough PUMA","Metropolitan status indeterminable (mixed)",132023,130631,857.062,15.366,41.106482,-76.302335,154.041364568724,"Rural"
"4200900","Pennsylvania","PA","42","Lycoming & Clinton Counties PUMA","Metropolitan status indeterminable (mixed)",155349,154768,2116.579,24.19,41.29808,-77.304031,73.3962682233926,"Rural"
"4201000","Pennsylvania","PA","42","Northumberland & Montour Counties PUMA","Metropolitan status indeterminable (mixed)",112795,111214,588.61,21.245,40.890899,-76.697256,191.629432051783,"Rural"
"4201100","Pennsylvania","PA","42","Mifflin, Union, Snyder & Juniata Counties PUMA","Not in metropolitan area",155967,156707,1447.069,10.46,40.702383,-77.313892,107.781315196442,"Rural"
"4201200","Pennsylvania","PA","42","Centre County PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",153990,160902,1109.921,3.042,40.90916,-77.84783,138.739603989834,"Rural"
"4201300","Pennsylvania","PA","42","Venango, Jefferson, Clarion & Forest Counties PUMA","Not in metropolitan area",147888,143618,2354.732,25.245,41.290153,-79.353992,62.8045994193819,"Rural"
"4201400","Pennsylvania","PA","42","Mercer County PUMA","In metropolitan area: Not in central/principal city",116638,113667,672.575,10.03,41.300014,-80.252786,173.420064676802,"Suburban"
"4201501","Pennsylvania","PA","42","Lawrence & Beaver (North) Counties--New Castle City PUMA","Metropolitan status indeterminable (mixed)",107629,104563,448.034,5.585,40.947359,-80.332764,240.225072204342,"Rural"
"4201502","Pennsylvania","PA","42","Beaver County (South) PUMA","In metropolitan area: Not in central/principal city",154018,152163,344.854,8.286,40.645687,-80.355195,446.617989062038,"Suburban"
"4201600","Pennsylvania","PA","42","Butler County PUMA","In metropolitan area: Not in central/principal city",183862,185785,788.604,6.147,40.913834,-79.91896,233.148703278198,"Suburban"
"4201701","Pennsylvania","PA","42","Pittsburgh City (North) PUMA","In metropolitan area: In central/principal city",195592,193585,30.092,2.037,40.458746,-79.959217,6499.80061145819,"Urban"
"4201702","Pennsylvania","PA","42","Pittsburgh City (South) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",113515,114621,25.615,0.933,40.414973,-79.997533,4431.58305680265,"Suburban"
"4201801","Pennsylvania","PA","42","Allegheny County (West) PUMA","In metropolitan area: Not in central/principal city",104359,108049,126.507,2.047,40.466503,-80.204189,824.926683898915,"Suburban"
"4201802","Pennsylvania","PA","42","Allegheny County (North)--Franklin Park Borough & Allison Park PUMA","In metropolitan area: Not in central/principal city",154185,158275,203.942,2.462,40.606447,-79.958929,756.023771464436,"Suburban"
"4201803","Pennsylvania","PA","42","Allegheny County (North Central) PUMA","In metropolitan area: Not in central/principal city",124503,125243,61.316,1.729,40.520507,-79.993647,2030.51405832083,"Suburban"
"4201804","Pennsylvania","PA","42","Allegheny County (East)--Monroeville Municipality, Plum & Wilkinsburg Boroughs PUMA","In metropolitan area: Not in central/principal city",177141,175130,86.409,1.157,40.45998,-79.787866,2050.02951081485,"Suburban"
"4201805","Pennsylvania","PA","42","Allegheny County (Southeast)--West Mifflin Borough, McKeesport City & Munhall Borough PUMA","In metropolitan area: Not in central/principal city",115807,114400,93.837,3.497,40.291528,-79.859751,1234.12939458849,"Suburban"
"4201806","Pennsylvania","PA","42","Allegheny County (South Central)--Baldwin & Whitehall Boroughs PUMA","In metropolitan area: Not in central/principal city",126064,125510,27.386,0.109,40.377857,-80.024768,4603.22792667787,"Suburban"
"4201807","Pennsylvania","PA","42","Allegheny County (South)--Bethel Park Municipality & Jefferson Hills Borough PUMA","In metropolitan area: Not in central/principal city",112182,113686,74.971,0.477,40.321436,-80.040984,1496.33858425258,"Suburban"
"4201900","Pennsylvania","PA","42","Indiana & Armstrong Counties PUMA","Metropolitan status indeterminable (mixed)",157821,153487,1480.233,17.904,40.724125,-79.252958,106.61902551828,"Rural"
"4202001","Pennsylvania","PA","42","Westmoreland County (Northwest)--Murrysville Municipality & New Kensington City PUMA","In metropolitan area: Not in central/principal city",102592,100828,167.536,2.446,40.499792,-79.64612,612.357940979849,"Suburban"
"4202002","Pennsylvania","PA","42","Westmoreland County (Southwest)--Greensburg City PUMA","In metropolitan area: Not in central/principal city",153964,150291,230.771,1.756,40.238515,-79.681371,667.172218346326,"Suburban"
"4202003","Pennsylvania","PA","42","Westmoreland County (East) PUMA","In metropolitan area: Not in central/principal city",108613,105644,629.247,4.318,40.280391,-79.336802,172.607894833031,"Suburban"
"4202100","Pennsylvania","PA","42","Cambria County PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",143679,135908,688.351,5.282,40.494127,-78.715284,208.72926748127,"Rural"
"4202200","Pennsylvania","PA","42","Blair & Huntingdon Counties--Altoona City PUMA","Metropolitan status indeterminable (mixed)",173002,170030,1400.439,15.895,40.439134,-78.113389,123.534120372255,"Rural"
"4202301","Pennsylvania","PA","42","Cumberland (West) & Perry Counties--Carlisle Borough PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",137206,140006,952.842,6.78,40.293705,-77.305519,143.996591250176,"Rural"
"4202302","Pennsylvania","PA","42","Cumberland County (East) PUMA","In metropolitan area: Not in central/principal city",144169,151970,144.062,2.154,40.227738,-77.031757,1000.74273576654,"Suburban"
"4202401","Pennsylvania","PA","42","Dauphin County (Central)--Harrisburg City & Colonial Park PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",157244,160715,66.157,8.17,40.291182,-76.828581,2376.83087201657,"Suburban"
"4202402","Pennsylvania","PA","42","Dauphin County (Outer)--Hershey PUMA","In metropolitan area: Not in central/principal city",110856,112116,458.89,24.962,40.422061,-76.826124,241.574233476432,"Suburban"
"4202500","Pennsylvania","PA","42","Lebanon County PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",133568,137476,361.833,0.666,40.367344,-76.458009,369.142670790116,"Rural"
"4202600","Pennsylvania","PA","42","Schuylkill County PUMA","Not in metropolitan area",148289,144305,778.634,4.181,40.70369,-76.2178,190.447630080372,"Rural"
"4202701","Pennsylvania","PA","42","Berks County (Northwest)--Wyomissing Borough PUMA","In metropolitan area: Not in central/principal city",122572,123921,312.818,3.591,40.427895,-76.12756,391.831672090481,"Suburban"
"4202702","Pennsylvania","PA","42","Berks County (Southwest)--Reading City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",142093,142569,104.814,1.271,40.253082,-75.918538,1355.66813593604,"Rural"
"4202703","Pennsylvania","PA","42","Berks County (East) PUMA","In metropolitan area: Not in central/principal city",146777,148843,438.874,4.387,40.440299,-75.787961,334.439953152841,"Suburban"
"4202801","Pennsylvania","PA","42","Carbon & Lehigh (North) Counties PUMA","In metropolitan area: Not in central/principal city",126612,129218,567.137,7.396,40.834556,-75.698858,223.247645630597,"Suburban"
"4202802","Pennsylvania","PA","42","Lehigh County (South--Outside Allentown & Bethlehem Cities)--Emmaus Borough PUMA","In metropolitan area: Not in central/principal city",150759,155649,137.644,1.025,40.550567,-75.492747,1095.2820319084,"Suburban"
"4202803","Pennsylvania","PA","42","Allentown City PUMA","In metropolitan area: In central/principal city",118032,120143,17.546,0.478,40.593966,-75.478159,6727.00330559672,"Urban"
"4202901","Pennsylvania","PA","42","Northampton (South) & Lehigh (East) Counties--Bethlehem (East) & Easton Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",171161,172529,90.639,1.94,40.625502,-75.320359,1888.3813810832,"Rural"
"4202902","Pennsylvania","PA","42","Northampton County (North) PUMA","In metropolitan area: Not in central/principal city",145917,148265,283.33,5.885,40.789114,-75.313078,515.00723537924,"Suburban"
"4203001","Pennsylvania","PA","42","Bucks County (North) PUMA","In metropolitan area: Not in central/principal city",133453,134806,307.046,5.273,40.433969,-75.24091,434.635201240205,"Suburban"
"4203002","Pennsylvania","PA","42","Bucks County (Central) PUMA","In metropolitan area: Not in central/principal city",140003,140686,144.332,2.064,40.297893,-75.048676,970.006651331652,"Suburban"
"4203003","Pennsylvania","PA","42","Bucks County (Southeast)--Levittown PUMA","In metropolitan area: Not in central/principal city",173842,172257,79.332,7.288,40.192812,-74.845469,2191.32254323602,"Suburban"
"4203004","Pennsylvania","PA","42","Bucks County (Southwest) PUMA","In metropolitan area: Not in central/principal city",177951,178781,73.597,2.942,40.156968,-74.965721,2417.91105615718,"Suburban"
"4203101","Pennsylvania","PA","42","Montgomery County (Northwest)--Pottstown Borough PUMA","In metropolitan area: Not in central/principal city",136289,141639,125.108,1.221,40.261833,-75.541502,1089.37078364293,"Suburban"
"4203102","Pennsylvania","PA","42","Montgomery County (Northeast)--Lansdale Borough PUMA","In metropolitan area: Not in central/principal city",116822,120287,106.776,1.245,40.315564,-75.409488,1094.08481306661,"Suburban"
"4203103","Pennsylvania","PA","42","Montgomery County (Southwest)--King of Prussia & Ardmore (East) PUMA","In metropolitan area: Not in central/principal city",131193,133320,61.917,1.114,40.079131,-75.351805,2118.85265759,"Suburban"
"4203104","Pennsylvania","PA","42","Montgomery County (Central)--Norristown Borough PUMA","In metropolitan area: Not in central/principal city",120894,124049,63.729,0.376,40.165777,-75.340691,1897.00136515558,"Suburban"
"4203105","Pennsylvania","PA","42","Montgomery County (Southeast)--Willow Grove, Horsham & Montgomeryville PUMA","In metropolitan area: Not in central/principal city",126855,129051,64.572,0.015,40.193608,-75.174599,1964.55119866196,"Suburban"
"4203106","Pennsylvania","PA","42","Montgomery County (South Central) PUMA","In metropolitan area: Not in central/principal city",167821,169500,60.938,0.185,40.110215,-75.177493,2753.96304440579,"Suburban"
"4203201","Pennsylvania","PA","42","Philadelphia City (Far Northeast) PUMA","In metropolitan area: In central/principal city",159325,155888,26.286,1.123,40.081207,-75.010698,6061.21129118162,"Urban"
"4203202","Pennsylvania","PA","42","Philadelphia City (Near Northeast-West) PUMA","In metropolitan area: In central/principal city",133758,147797,9.13,0,40.054859,-75.07507,14650.3833515882,"Urban"
"4203203","Pennsylvania","PA","42","Philadelphia City (Near Northeast-East) PUMA","In metropolitan area: In central/principal city",131939,132229,9.786,1.087,40.020884,-75.06033,13482.4238708359,"Urban"
"4203204","Pennsylvania","PA","42","Philadelphia City (North) PUMA","In metropolitan area: In central/principal city",161305,169887,8.802,0.031,40.046449,-75.141199,18325.9486480345,"Urban"
"4203205","Pennsylvania","PA","42","Philadelphia City (East) PUMA","In metropolitan area: In central/principal city",161983,166737,10.602,0.888,39.993638,-75.116332,15278.5323523863,"Urban"
"4203206","Pennsylvania","PA","42","Philadelphia City (Northwest) PUMA","In metropolitan area: In central/principal city",135892,138494,19.165,0.353,40.050405,-75.205123,7090.63396817115,"Urban"
"4203207","Pennsylvania","PA","42","Philadelphia City (Central) PUMA","In metropolitan area: In central/principal city",113659,103034,6.813,0.019,39.994079,-75.166741,16682.6654924409,"Urban"
"4203208","Pennsylvania","PA","42","Philadelphia City (West) PUMA","In metropolitan area: In central/principal city",123237,136218,11.359,0.625,39.979236,-75.222581,10849.282507263,"Urban"
"4203209","Pennsylvania","PA","42","Philadelphia City (Center City) PUMA","In metropolitan area: In central/principal city",128712,137460,5.903,0.726,39.952043,-75.157494,21804.5061832966,"Urban"
"4203210","Pennsylvania","PA","42","Philadelphia City (Southwest) PUMA","In metropolitan area: In central/principal city",149722,151809,16.282,1.705,39.916837,-75.221267,9195.55337182164,"Urban"
"4203211","Pennsylvania","PA","42","Philadelphia City (Southeast) PUMA","In metropolitan area: In central/principal city",126474,130876,9.972,2.048,39.907612,-75.16895,12682.9121540313,"Urban"
"4203301","Pennsylvania","PA","42","Delaware County (North)--Broomall & Ardmore (West) PUMA","In metropolitan area: Not in central/principal city",131135,133461,50.303,0.611,39.989766,-75.370834,2606.90217283263,"Suburban"
"4203302","Pennsylvania","PA","42","Delaware County (East)--Yeadon, Darby, Lansdowne Boroughs & Drexel Hill PUMA","In metropolitan area: Not in central/principal city",163250,163743,21.03,0.018,39.934743,-75.304792,7762.71992391821,"Suburban"
"4203303","Pennsylvania","PA","42","Delaware County (Southeast)--Chester City PUMA","In metropolitan area: Not in central/principal city",145155,145779,29.437,5.968,39.868075,-75.322813,4931.03916839352,"Suburban"
"4203304","Pennsylvania","PA","42","Delaware County (West) PUMA","In metropolitan area: Not in central/principal city",119439,120882,83.074,0.164,39.889966,-75.470298,1437.74225389412,"Suburban"
"4203401","Pennsylvania","PA","42","Chester County (North)--Phoenixville Borough PUMA","In metropolitan area: Not in central/principal city",107971,109645,146.963,2.287,40.140452,-75.61145,734.68151847744,"Suburban"
"4203402","Pennsylvania","PA","42","Chester County (East Central)--West Chester Borough PUMA","In metropolitan area: Not in central/principal city",130229,134066,106.766,0.991,40.000266,-75.568818,1219.76097259427,"Suburban"
